nomeEstacao,codEstacao,latitude,longitude,data,ano,mes,valorMedida,coordenadas
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-21,2023,1,0.6000000000000001,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-23,2023,1,4.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-24,2023,1,16.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-25,2023,1,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-29,2023,1,2.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-30,2023,1,1.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-01-31,2023,1,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-01,2023,2,15.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-02,2023,2,12.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-03,2023,2,5.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-04,2023,2,31.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-06,2023,2,1.7999999999999998,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-07,2023,2,4.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-08,2023,2,3.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-10,2023,2,32.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-11,2023,2,1.2000000000000002,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-12,2023,2,0.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-13,2023,2,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-14,2023,2,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-15,2023,2,7.800000000000001,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-16,2023,2,5.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-18,2023,2,25.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-19,2023,2,7.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-20,2023,2,0.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-21,2023,2,18.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-22,2023,2,0.6000000000000001,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-23,2023,2,5.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-24,2023,2,6.3999999999999995,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-25,2023,2,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-27,2023,2,4.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-02-28,2023,2,29.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-01,2023,3,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-04,2023,3,13.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-05,2023,3,0.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-06,2023,3,15.200000000000001,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-07,2023,3,1.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-08,2023,3,5.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-09,2023,3,3.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-10,2023,3,17.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-11,2023,3,2.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-12,2023,3,26.599999999999998,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-13,2023,3,24.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-14,2023,3,18.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-15,2023,3,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-19,2023,3,0.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-20,2023,3,28.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-21,2023,3,1.5999999999999999,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-28,2023,3,4.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-03-29,2023,3,0.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-06,2023,4,1.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-07,2023,4,15.600000000000001,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-08,2023,4,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-13,2023,4,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-14,2023,4,11.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-15,2023,4,3.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-17,2023,4,29.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-18,2023,4,11.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-19,2023,4,32.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-23,2023,4,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-26,2023,4,2.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-28,2023,4,8.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-04-30,2023,4,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-05-02,2023,5,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-05-10,2023,5,7.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-05-15,2023,5,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-05-17,2023,5,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-05-18,2023,5,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-05-20,2023,5,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-05-28,2023,5,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-05-30,2023,5,5.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-05-31,2023,5,24.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-01,2023,6,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-02,2023,6,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-03,2023,6,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-05,2023,6,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-06,2023,6,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-07,2023,6,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-14,2023,6,34.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-15,2023,6,16.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-16,2023,6,0.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-17,2023,6,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-18,2023,6,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-19,2023,6,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-06-20,2023,6,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-07-01,2023,7,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-07-04,2023,7,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-07-09,2023,7,4.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-07-10,2023,7,1.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-07-21,2023,7,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-07-22,2023,7,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-08-24,2023,8,1.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-08-26,2023,8,10.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-08-27,2023,8,4.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-08-28,2023,8,1.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-09-02,2023,9,1.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-09-03,2023,9,14.399999999999999,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-09-05,2023,9,5.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-09-14,2023,9,9.200000000000001,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-09-15,2023,9,1.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-09-16,2023,9,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-09-27,2023,9,22.400000000000002,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-09-28,2023,9,5.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-01,2023,10,43.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-02,2023,10,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-04,2023,10,10.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-05,2023,10,7.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-06,2023,10,6.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-07,2023,10,33.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-08,2023,10,25.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-09,2023,10,26.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-12,2023,10,38.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-13,2023,10,3.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-14,2023,10,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-17,2023,10,46.6,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-24,2023,10,1.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-25,2023,10,4.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-26,2023,10,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-27,2023,10,1.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-28,2023,10,1.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-29,2023,10,26.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-10-31,2023,10,23.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-01,2023,11,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-03,2023,11,17.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-04,2023,11,1.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-10,2023,11,4.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-15,2023,11,8.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-16,2023,11,3.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-19,2023,11,24.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-20,2023,11,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-21,2023,11,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-22,2023,11,9.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-23,2023,11,27.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-24,2023,11,1.4000000000000001,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-25,2023,11,1.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-27,2023,11,21.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-28,2023,11,0.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-29,2023,11,20.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-11-30,2023,11,2.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-05,2023,12,19.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-07,2023,12,1.0,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-08,2023,12,1.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-10,2023,12,9.399999999999999,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-11,2023,12,5.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-16,2023,12,0.6000000000000001,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-17,2023,12,0.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-21,2023,12,8.8,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-22,2023,12,0.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-23,2023,12,4.2,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-26,2023,12,10.4,"-46.5261111,-22.94916666"
BRAGANCA PAULISTA,A744,-22.94916666,-46.5261111,2023-12-30,2023,12,0.2,"-46.5261111,-22.94916666"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-01,2023,1,6.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-02,2023,1,7.6000000000000005,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-03,2023,1,1.5999999999999999,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-04,2023,1,22.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-05,2023,1,0.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-11,2023,1,29.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-12,2023,1,4.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-13,2023,1,0.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-14,2023,1,4.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-16,2023,1,31.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-17,2023,1,1.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-19,2023,1,46.800000000000004,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-20,2023,1,37.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-21,2023,1,3.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-22,2023,1,0.6000000000000001,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-25,2023,1,0.6000000000000001,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-27,2023,1,40.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-29,2023,1,9.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-30,2023,1,21.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-01-31,2023,1,19.400000000000002,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-01,2023,2,0.6000000000000001,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-02,2023,2,18.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-03,2023,2,40.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-04,2023,2,0.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-05,2023,2,46.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-09,2023,2,69.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-10,2023,2,8.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-11,2023,2,36.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-12,2023,2,62.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-13,2023,2,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-15,2023,2,9.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-16,2023,2,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-17,2023,2,8.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-18,2023,2,1.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-19,2023,2,2.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-20,2023,2,8.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-21,2023,2,20.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-23,2023,2,0.6000000000000001,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-24,2023,2,36.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-25,2023,2,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-02-26,2023,2,2.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-01,2023,3,64.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-04,2023,3,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-05,2023,3,59.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-06,2023,3,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-08,2023,3,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-10,2023,3,1.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-11,2023,3,24.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-12,2023,3,0.6000000000000001,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-13,2023,3,89.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-14,2023,3,9.399999999999999,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-15,2023,3,1.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-20,2023,3,3.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-03-22,2023,3,1.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-02,2023,4,1.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-07,2023,4,7.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-08,2023,4,5.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-13,2023,4,10.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-14,2023,4,10.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-15,2023,4,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-17,2023,4,41.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-18,2023,4,13.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-19,2023,4,4.0,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-25,2023,4,17.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-26,2023,4,31.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-27,2023,4,12.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-04-28,2023,4,0.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-05-28,2023,5,7.4,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-05-29,2023,5,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-05-30,2023,5,17.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-05-31,2023,5,2.4000000000000004,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-06-01,2023,6,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-06-12,2023,6,7.800000000000001,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-06-13,2023,6,32.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-06-14,2023,6,44.6,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-06-15,2023,6,25.8,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-06-16,2023,6,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-06-18,2023,6,0.2,"-51.55222222,-21.45777777"
DRACENA,A762,-21.45777777,-51.55222222,2023-07-18,2023,7,0.8,"-51.55222222,-21.45777777"
